Date,Open,High,Low,Close
2022-07-07,7.511,7.511,7.511,7.511
2022-07-06,7.487,7.487,7.487,7.487
2022-07-05,7.589,7.589,7.589,7.589
2022-07-04,7.585,7.585,7.585,7.585
2022-07-01,7.606,7.606,7.606,7.606
2022-06-30,7.639,7.639,7.639,7.639
2022-06-29,7.637,7.637,7.637,7.637
2022-06-28,7.637,7.637,7.637,7.637
2022-06-27,7.597,7.597,7.597,7.597
2022-06-24,7.605,7.605,7.605,7.605
2022-06-23,7.597,7.597,7.597,7.597
2022-06-22,7.581,7.581,7.581,7.581
2022-06-21,7.663,7.663,7.663,7.663
2022-06-20,7.63,7.63,7.63,7.63
2022-06-17,7.81,7.81,7.81,7.81
2022-06-16,7.782,7.782,7.782,7.782
2022-06-15,7.769,7.769,7.769,7.769
2022-06-14,7.767,7.767,7.767,7.767
2022-06-13,7.785,7.785,7.785,7.785
2022-06-10,7.715,7.715,7.715,7.715
2022-06-09,7.678,7.678,7.678,7.678
2022-06-08,7.702,7.702,7.702,7.702
2022-06-07,7.726,7.726,7.726,7.726
2022-06-06,7.718,7.718,7.718,7.718
2022-06-03,7.689,7.689,7.689,7.689
2022-06-02,7.626,7.626,7.626,7.626
2022-06-01,7.605,7.605,7.605,7.605
2022-05-31,7.603,7.603,7.603,7.603
2022-05-30,7.594,7.594,7.594,7.594
2022-05-27,7.543,7.543,7.543,7.543
2022-05-26,7.507,7.507,7.507,7.507
2022-05-25,7.516,7.516,7.516,7.516
2022-05-24,7.563,7.563,7.563,7.563
2022-05-23,7.587,7.587,7.587,7.587
2022-05-20,7.565,7.565,7.55,7.55
2022-05-19,7.515,7.515,7.515,7.515
2022-05-18,7.535,7.535,7.535,7.535
2022-05-17,7.546,7.546,7.546,7.546
2022-05-13,7.5,7.5,7.5,7.5
2022-05-12,7.57,7.57,7.511,7.511
2022-05-11,7.511,7.547,7.499,7.499
2022-05-10,7.503,7.503,7.503,7.503
2022-05-09,7.707,7.707,7.65,7.65
2022-05-06,7.661,7.684,7.645,7.645
2022-05-05,7.634,7.634,7.59,7.59
2022-05-04,7.535,7.535,7.535,7.535
2022-05-02,7.32,7.32,7.32,7.32
2022-04-29,7.33,7.33,7.33,7.33
2022-04-28,7.375,7.375,7.375,7.375
2022-04-27,7.305,7.305,7.305,7.305
2022-04-26,7.356,7.356,7.31,7.31
2022-04-25,7.358,7.358,7.312,7.312
2022-04-22,7.518,7.518,7.518,7.518
2022-04-21,7.371,7.482,7.371,7.482
2022-04-20,7.4,7.4,7.354,7.354
2022-04-19,7.44,7.44,7.381,7.381
2022-04-18,7.433,7.433,7.433,7.433
2022-04-13,7.4,7.4,7.4,7.4
2022-04-12,7.45,7.45,7.45,7.45
2022-04-11,7.422,7.422,7.422,7.422
2022-04-08,7.398,7.398,7.398,7.398
2022-04-07,7.314,7.314,7.314,7.314
2022-04-06,7.317,7.317,7.317,7.317
2022-04-05,7.294,7.294,7.294,7.294
2022-04-04,7.282,7.282,7.282,7.282
2022-03-31,7.229,7.229,7.229,7.229
2022-03-30,7.176,7.176,7.176,7.176
2022-03-29,7.228,7.228,7.228,7.228
2022-03-28,7.23,7.23,7.23,7.23
2022-03-25,7.218,7.218,7.218,7.218
2022-03-24,7.251,7.251,7.251,7.251
2022-03-23,7.251,7.251,7.251,7.251
2022-03-22,7.27,7.27,7.27,7.27
2022-03-21,7.226,7.226,7.226,7.226
2022-03-17,7.201,7.201,7.201,7.201
2022-03-16,7.231,7.231,7.231,7.231
2022-03-15,7.263,7.263,7.263,7.263
2022-03-14,7.285,7.285,7.285,7.285
2022-03-11,7.287,7.287,7.287,7.287
2022-03-10,7.23,7.23,7.23,7.23
2022-03-09,7.261,7.261,7.261,7.261
2022-03-08,7.267,7.267,7.267,7.267
2022-03-07,7.277,7.277,7.277,7.277
2022-03-04,7.193,7.193,7.193,7.193
2022-03-03,7.165,7.165,7.165,7.165
2022-03-02,7.13,7.13,7.13,7.13
2022-02-28,7.052,7.052,7.052,7.052
2022-02-25,7.03,7.03,7.03,7.03
2022-02-24,7.034,7.034,7.034,7.034
2022-02-23,7.004,7.004,7.004,7.004
2022-02-22,7.029,7.029,7.029,7.029
2022-02-21,7.003,7.003,7.003,7.003
2022-02-18,7.047,7.047,7.047,7.047
2022-02-17,7.059,7.059,7.059,7.059
2022-02-16,7.061,7.061,7.061,7.061
2022-02-15,7.047,7.047,7.047,7.047
2022-02-14,7.019,7.019,7.019,7.019
2022-02-11,7.079,7.079,7.079,7.079
2022-02-10,7.127,7.127,7.127,7.127
2022-02-09,7.205,7.205,7.205,7.205
2022-02-08,7.217,7.217,7.217,7.217
2022-02-04,7.316,7.316,7.316,7.316
2022-02-03,7.379,7.379,7.379,7.379
2022-02-02,7.372,7.372,7.372,7.372
2022-02-01,7.311,7.311,7.311,7.311
2022-01-31,7.163,7.163,7.163,7.163
2022-01-28,7.247,7.247,7.247,7.247
2022-01-27,7.244,7.244,7.244,7.244
2022-01-25,7.168,7.168,7.168,7.168
2022-01-24,7.17,7.17,7.17,7.17
2022-01-21,7.141,7.141,7.141,7.141
2022-01-20,7.139,7.139,7.139,7.139
2022-01-19,7.127,7.127,7.127,7.127
2022-01-18,7.138,7.138,7.138,7.138
2022-01-17,7.137,7.137,7.137,7.137
2022-01-14,7.083,7.083,7.083,7.083
2022-01-13,7.067,7.067,7.067,7.067
2022-01-12,7.108,7.108,7.108,7.108
2022-01-11,7.089,7.089,7.089,7.089
2022-01-10,7.115,7.115,7.115,7.115
2022-01-07,7.044,7.044,7.044,7.044
2022-01-06,7.065,7.065,7.065,7.065
2022-01-05,7.039,7.039,7.039,7.039
2022-01-04,7.0,7.0,7.0,7.0
2022-01-03,6.981,6.981,6.981,6.981
2021-12-31,6.965,6.965,6.965,6.965
2021-12-30,6.99,6.99,6.944,6.944
2021-12-29,6.975,6.975,6.975,6.975
2021-12-28,6.994,6.994,6.994,6.994
2021-12-27,6.982,6.982,6.982,6.982
2021-12-24,6.982,6.982,6.982,6.982
2021-12-23,6.969,6.969,6.969,6.969
2021-12-22,6.955,6.955,6.955,6.955
2021-12-21,6.95,6.95,6.95,6.95
2021-12-20,6.913,6.913,6.913,6.913
2021-12-17,6.913,6.913,6.913,6.913
2021-12-16,6.881,6.881,6.881,6.881
2021-12-15,6.876,6.876,6.876,6.876
2021-12-14,6.851,6.851,6.851,6.851
2021-12-13,6.862,6.862,6.862,6.862
2021-12-10,6.852,6.852,6.852,6.852
2021-12-09,6.839,6.839,6.839,6.839
2021-12-08,6.838,6.838,6.838,6.838
2021-12-07,6.864,6.864,6.864,6.864
2021-12-06,6.85,6.85,6.85,6.85
2021-12-03,6.853,6.853,6.853,6.853
2021-12-02,6.848,6.848,6.848,6.848
2021-12-01,6.852,6.852,6.852,6.852
2021-11-30,6.846,6.846,6.846,6.846
2021-11-29,6.852,6.852,6.852,6.852
2021-11-26,6.851,6.851,6.851,6.851
2021-11-25,6.878,6.878,6.878,6.878
2021-11-24,6.881,6.881,6.881,6.881
2021-11-23,6.876,6.876,6.876,6.876
2021-11-22,6.865,6.865,6.865,6.865
2021-11-18,6.853,6.853,6.853,6.853
2021-11-17,6.871,6.871,6.871,6.871
2021-11-16,6.861,6.861,6.861,6.861
2021-11-15,6.85,6.85,6.85,6.85
2021-11-12,6.876,6.876,6.876,6.876
2021-11-11,6.884,6.884,6.884,6.884
2021-11-10,6.855,6.855,6.855,6.855
2021-11-09,6.849,6.849,6.849,6.849
2021-11-08,6.869,6.869,6.869,6.869
2021-11-03,6.929,6.929,6.929,6.929
2021-11-02,6.939,6.939,6.939,6.939
2021-11-01,6.949,6.949,6.949,6.949
2021-10-29,6.906,6.906,6.906,6.906
2021-10-28,6.889,6.889,6.889,6.889
2021-10-27,6.901,6.901,6.901,6.901
2021-10-26,6.931,6.931,6.931,6.931
2021-10-25,6.931,6.931,6.931,6.931
2021-10-22,6.947,6.947,6.947,6.947
2021-10-21,6.931,6.931,6.931,6.931
2021-10-20,6.962,6.962,6.962,6.962
2021-10-18,6.971,6.971,6.971,6.971
2021-10-14,6.916,6.916,6.916,6.916
2021-10-13,6.907,6.907,6.907,6.907
2021-10-12,6.929,6.929,6.929,6.929
2021-10-11,6.943,6.943,6.943,6.943
2021-10-08,6.925,6.925,6.925,6.925
2021-10-07,6.882,6.882,6.882,6.882
2021-10-06,6.889,6.889,6.889,6.889
2021-10-05,6.865,6.865,6.865,6.865
2021-10-04,6.859,6.859,6.859,6.859
2021-10-01,6.849,6.849,6.849,6.849
2021-09-30,6.822,6.822,6.822,6.822
2021-09-29,6.834,6.834,6.834,6.834
2021-09-28,6.856,6.856,6.856,6.856
2021-09-27,6.844,6.844,6.844,6.844
2021-09-24,6.788,6.788,6.787,6.787
2021-09-23,6.788,6.788,6.788,6.788
2021-09-22,6.81,6.81,6.81,6.81
2021-09-21,6.838,6.838,6.838,6.838
2021-09-20,6.905,6.905,6.905,6.905
2021-09-17,6.997,6.997,6.997,6.997
2021-09-16,6.935,6.935,6.87,6.87
2021-09-15,6.969,6.969,6.969,6.969
2021-09-14,7.006,7.006,7.006,7.006
2021-09-13,7.006,7.006,7.006,7.006
2021-09-09,6.979,6.979,6.979,6.979
2021-09-08,6.962,6.993,6.953,6.993
2021-09-07,6.971,6.994,6.971,6.994
2021-09-06,6.972,6.972,6.972,6.972
2021-09-03,6.953,6.953,6.953,6.953
2021-09-02,6.997,6.997,6.997,6.997
2021-09-01,7.02,7.02,7.02,7.02
2021-08-31,7.038,7.038,7.038,7.038
2021-08-30,7.039,7.039,7.039,7.039
2021-08-27,7.071,7.071,7.071,7.071
2021-08-26,7.092,7.092,7.092,7.092
2021-08-25,7.081,7.081,7.081,7.081
2021-08-24,7.09,7.09,7.09,7.09
2021-08-23,7.083,7.083,7.083,7.083
2021-08-20,7.087,7.087,7.087,7.087
2021-08-18,7.101,7.101,7.101,7.101
2021-08-17,7.109,7.109,7.109,7.109
2021-08-13,7.124,7.124,7.124,7.124
2021-08-12,7.133,7.133,7.133,7.133
2021-08-11,7.149,7.149,7.149,7.149
2021-08-10,7.14,7.14,7.14,7.14
2021-08-09,7.108,7.108,7.108,7.108
2021-08-06,7.127,7.127,7.127,7.127
2021-08-05,7.065,7.065,7.065,7.065
2021-08-04,7.065,7.065,7.065,7.065
2021-08-03,7.073,7.073,7.073,7.073
2021-08-02,7.067,7.067,7.067,7.067
2021-07-30,7.108,7.108,7.108,7.108
2021-07-29,7.124,7.124,7.124,7.124
2021-07-28,7.098,7.098,7.098,7.098
2021-07-27,7.083,7.083,7.083,7.083
2021-07-26,7.07,7.07,7.07,7.07
2021-07-23,7.069,7.069,7.069,7.069
2021-07-22,7.05,7.05,7.05,7.05
2021-07-20,7.06,7.06,7.037,7.037
2021-07-19,7.048,7.048,7.048,7.048
2021-07-16,7.087,7.087,7.087,7.087
2021-07-15,7.061,7.061,7.061,7.061
2021-07-14,7.047,7.047,7.047,7.047
2021-07-13,7.05,7.05,7.05,7.05
2021-07-12,7.068,7.068,7.068,7.068
2021-07-09,7.055,7.055,7.055,7.055
2021-07-08,7.023,7.023,7.023,7.023
2021-07-07,7.054,7.08,7.054,7.08
2021-07-06,7.085,7.085,7.085,7.085
2021-07-05,7.016,7.016,7.016,7.016
2021-07-02,7.039,7.039,7.009,7.009
2021-07-01,6.858,6.858,6.858,6.858
2021-06-30,6.945,6.945,6.945,6.945
2021-06-29,6.853,6.853,6.853,6.853
2021-06-28,6.907,6.907,6.907,6.907
2021-06-25,6.864,6.864,6.864,6.864
2021-06-24,6.832,6.832,6.819,6.819
2021-06-23,6.836,6.836,6.836,6.836
2021-06-22,6.841,6.841,6.841,6.841
2021-06-21,6.836,6.836,6.836,6.836
2021-06-18,6.84,6.84,6.84,6.84
2021-06-17,6.847,6.847,6.847,6.847
2021-06-16,6.828,6.828,6.828,6.828
2021-06-15,6.816,6.816,6.816,6.816
2021-06-14,6.769,6.769,6.769,6.769
2021-06-11,6.765,6.765,6.765,6.765
2021-06-10,6.788,6.788,6.788,6.788
2021-06-09,6.793,6.793,6.793,6.793
2021-06-08,6.813,6.813,6.813,6.813
2021-06-07,6.84,6.84,6.84,6.84
2021-06-04,6.855,6.855,6.855,6.855
2021-06-03,6.839,6.839,6.839,6.839
2021-06-02,6.843,6.843,6.843,6.843
2021-06-01,6.85,6.85,6.85,6.85
2021-05-31,6.886,6.886,6.886,6.886
2021-05-28,6.841,6.841,6.841,6.841
2021-05-27,6.869,6.869,6.869,6.869
2021-05-25,6.843,6.843,6.843,6.843
2021-05-24,6.85,6.85,6.85,6.85
2021-05-21,6.844,6.844,6.844,6.844
2021-05-20,6.85,6.85,6.85,6.85
2021-05-19,6.865,6.865,6.865,6.865
2021-05-18,6.765,6.765,6.765,6.765
2021-05-17,6.757,6.757,6.757,6.757
2021-05-14,6.786,6.786,6.786,6.786
2021-05-12,6.752,6.752,6.752,6.752
2021-05-11,6.765,6.765,6.765,6.765
2021-05-10,6.772,6.772,6.772,6.772
2021-05-07,6.775,6.775,6.775,6.775
2021-05-06,6.76,6.76,6.76,6.76
2021-05-05,6.793,6.793,6.793,6.793
2021-05-04,6.813,6.813,6.813,6.813
2021-05-03,6.791,6.791,6.791,6.791
2021-04-30,6.763,6.763,6.763,6.763
2021-04-29,6.761,6.761,6.761,6.761
2021-04-28,6.763,6.763,6.763,6.763
2021-04-27,6.752,6.752,6.752,6.752
2021-04-26,6.753,6.753,6.753,6.753
2021-04-23,6.762,6.762,6.762,6.762
2021-04-22,6.804,6.804,6.804,6.804
2021-04-20,6.821,6.821,6.821,6.821
2021-04-19,6.832,6.832,6.832,6.832
2021-04-16,6.86,6.86,6.86,6.878
2021-04-15,6.898,6.898,6.898,6.898
2021-04-12,6.791,6.791,6.791,6.791
2021-04-09,6.761,6.761,6.761,6.761
2021-04-08,6.735,6.735,6.735,6.735
2021-04-07,6.758,6.758,6.758,6.758
2021-04-06,6.819,6.819,6.819,6.819
2021-04-05,6.818,6.818,6.818,6.818
2021-03-31,6.809,6.809,6.809,6.809
2021-03-30,6.8,6.8,6.8,6.8
2021-03-26,6.779,6.779,6.779,6.779
2021-03-25,6.792,6.792,6.792,6.792
2021-03-24,6.799,6.799,6.799,6.799
2021-03-23,6.792,6.792,6.792,6.792
2021-03-22,6.86,6.86,6.86,6.86
2021-03-19,6.937,6.937,6.894,6.894
2021-03-18,6.951,6.951,6.931,6.931
2021-03-17,6.97,6.97,6.97,6.97
2021-03-16,6.951,6.951,6.951,6.951
2021-03-15,6.975,6.975,6.975,6.975
2021-03-12,6.986,6.986,6.986,6.986
2021-03-10,6.956,6.956,6.956,6.956
2021-03-09,6.944,6.944,6.944,6.944
2021-03-08,6.92,6.92,6.92,6.92
2021-03-05,6.879,6.904,6.879,6.904
2021-03-04,6.87,6.879,6.859,6.859
2021-03-03,6.852,6.852,6.852,6.852
2021-03-02,6.833,6.833,6.833,6.833
2021-03-01,6.843,6.843,6.843,6.843
2021-02-26,6.933,6.933,6.933,6.933
2021-02-25,6.8,6.8,6.8,6.8
2021-02-24,6.813,6.813,6.813,6.813
2021-02-23,6.85,6.85,6.85,6.85
2021-02-22,6.867,6.867,6.867,6.867
2021-02-18,6.811,6.811,6.811,6.811
2021-02-17,6.751,6.751,6.751,6.751
2021-02-16,6.76,6.76,6.76,6.76
2021-02-15,6.772,6.772,6.772,6.772
2021-02-12,6.68,6.68,6.68,6.68
2021-02-11,6.728,6.728,6.728,6.728
2021-02-10,6.745,6.745,6.745,6.745
2021-02-09,6.798,6.798,6.798,6.798
2021-02-08,6.753,6.753,6.753,6.753
2021-02-05,6.762,6.762,6.762,6.762
2021-02-04,6.722,6.722,6.722,6.722
2021-02-03,6.753,6.753,6.753,6.753
2021-02-02,6.811,6.811,6.811,6.811
2021-02-01,6.718,6.718,6.718,6.718
2021-01-29,6.518,6.518,6.518,6.518
2021-01-28,6.494,6.494,6.494,6.494
2021-01-27,6.502,6.502,6.502,6.502
2021-01-25,6.514,6.514,6.514,6.514
2021-01-22,6.486,6.486,6.486,6.486
2021-01-21,6.487,6.487,6.487,6.487
2021-01-20,6.48,6.48,6.48,6.48
2021-01-19,6.521,6.521,6.499,6.499
2021-01-18,6.496,6.496,6.496,6.496
2021-01-15,6.572,6.572,6.572,6.572
2021-01-14,6.511,6.511,6.511,6.511
2021-01-13,6.534,6.534,6.496,6.496
2021-01-12,6.534,6.534,6.515,6.515
2021-01-11,6.552,6.552,6.49,6.52
2021-01-08,6.526,6.526,6.49,6.49
2021-01-07,6.526,6.526,6.48,6.48
2021-01-06,6.526,6.526,6.483,6.483
2021-01-05,6.517,6.517,6.449,6.449
2021-01-04,6.492,6.504,6.456,6.456
2021-01-01,6.502,6.502,6.502,6.502
2020-12-31,6.518,6.518,6.496,6.516
2020-12-30,6.492,6.518,6.489,6.492
2020-12-29,6.501,6.522,6.501,6.501
2020-12-28,6.501,6.537,6.497,6.537
2020-12-24,6.5,6.548,6.492,6.548
2020-12-23,6.501,6.549,6.48,6.549
2020-12-22,6.5,6.5,6.488,6.488
2020-12-21,6.553,6.553,6.497,6.497
2020-12-18,6.51,6.51,6.502,6.502
2020-12-17,6.528,6.528,6.528,6.528
2020-12-16,6.516,6.516,6.516,6.516
2020-12-15,6.508,6.508,6.508,6.508
2020-12-14,6.508,6.508,6.508,6.508
2020-12-11,6.502,6.502,6.476,6.476
2020-12-10,6.477,6.477,6.477,6.477
2020-12-09,6.511,6.511,6.491,6.491
2020-12-08,6.511,6.511,6.511,6.511
2020-12-07,6.52,6.52,6.493,6.493
2020-12-04,6.503,6.503,6.494,6.494
2020-12-03,6.542,6.542,6.483,6.483
2020-12-02,6.555,6.555,6.472,6.472
2020-12-01,6.488,6.488,6.488,6.488
2020-11-27,6.542,6.542,6.484,6.484
2020-11-26,6.597,6.597,6.597,6.597
2020-11-25,6.609,6.609,6.609,6.609
2020-11-24,6.598,6.619,6.598,6.619
2020-11-23,6.598,6.628,6.598,6.628
2020-11-20,6.644,6.644,6.644,6.644
2020-11-19,6.608,6.608,6.608,6.608
2020-11-18,6.614,6.614,6.614,6.614
2020-11-17,6.582,6.612,6.573,6.612
2020-11-13,6.608,6.608,6.608,6.608
2020-11-12,6.609,6.609,6.609,6.609
2020-11-11,6.604,6.604,6.591,6.591
2020-11-10,6.617,6.631,6.604,6.631
2020-11-09,6.556,6.556,6.556,6.556
2020-11-06,6.601,6.601,6.601,6.601
2020-11-05,6.626,6.626,6.626,6.626
2020-11-04,6.62,6.62,6.62,6.62
2020-11-03,6.639,6.639,6.639,6.639
2020-11-02,6.574,6.624,6.574,6.624
2020-10-29,6.527,6.57,6.523,6.557
2020-10-28,6.54,6.54,6.503,6.503
2020-10-27,6.532,6.557,6.523,6.529
2020-10-26,6.528,6.528,6.506,6.506
2020-10-23,6.528,6.536,6.528,6.536
2020-10-22,6.532,6.56,6.532,6.56
2020-10-21,6.519,6.524,6.515,6.515
2020-10-20,6.583,6.583,6.583,6.583
2020-10-19,6.589,6.589,6.589,6.589
2020-10-16,6.589,6.589,6.589,6.589
2020-10-15,6.557,6.557,6.557,6.557
2020-10-14,6.555,6.555,6.555,6.555
2020-10-13,6.548,6.548,6.548,6.548
2020-10-12,6.524,6.524,6.524,6.524
2020-10-09,6.569,6.569,6.569,6.569
2020-10-08,6.648,6.648,6.648,6.648
2020-10-07,6.651,6.651,6.651,6.651
2020-10-06,6.611,6.658,6.611,6.658
2020-10-05,6.638,6.638,6.638,6.638
2020-10-01,6.642,6.642,6.642,6.642
2020-09-30,6.642,6.642,6.642,6.642
2020-09-29,6.668,6.668,6.668,6.668
2020-09-28,6.648,6.648,6.648,6.648
2020-09-25,6.633,6.633,6.633,6.633
2020-09-24,6.594,6.594,6.594,6.594
2020-09-23,6.599,6.599,6.599,6.599
2020-09-22,6.606,6.606,6.606,6.606
2020-09-21,6.603,6.603,6.603,6.603
2020-09-18,6.602,6.602,6.602,6.602
2020-09-17,6.648,6.648,6.648,6.648
2020-09-16,6.62,6.62,6.62,6.62
2020-09-15,6.625,6.625,6.625,6.625
2020-09-14,6.632,6.632,6.632,6.632
2020-09-11,6.636,6.636,6.636,6.636
2020-09-10,6.606,6.606,6.606,6.606
2020-09-09,6.582,6.582,6.582,6.582
2020-09-08,6.612,6.612,6.612,6.612
2020-09-07,6.481,6.481,6.472,6.477
2020-09-04,6.593,6.593,6.593,6.593
2020-09-03,6.557,6.557,6.557,6.557
2020-09-02,6.662,6.662,6.662,6.662
2020-09-01,6.584,6.584,6.584,6.584
2020-08-31,6.602,6.602,6.546,6.546
2020-08-28,6.457,6.457,6.457,6.457
2020-08-27,6.43,6.43,6.43,6.43
2020-08-26,6.483,6.483,6.483,6.483
2020-08-25,6.495,6.521,6.428,6.428
2020-08-24,6.45,6.45,6.45,6.45
2020-08-21,6.454,6.454,6.454,6.454
2020-08-20,6.449,6.449,6.449,6.449
2020-08-19,6.501,6.501,6.455,6.455
2020-08-18,6.478,6.478,6.437,6.437
2020-08-17,6.437,6.437,6.437,6.437
2020-08-14,6.356,6.356,6.356,6.356
2020-08-13,6.362,6.362,6.362,6.362
2020-08-12,6.343,6.343,6.343,6.343
2020-08-11,6.392,6.392,6.392,6.392
2020-08-10,6.424,6.424,6.355,6.355
2020-08-07,6.392,6.392,6.385,6.385
2020-08-06,6.343,6.365,6.343,6.356
2020-08-05,6.365,6.365,6.306,6.306
2020-08-04,6.365,6.365,6.312,6.312
2020-08-03,6.343,6.343,6.33,6.337
2020-07-31,6.343,6.343,6.329,6.329
2020-07-30,6.384,6.384,6.317,6.317
2020-07-29,6.365,6.365,6.304,6.304
2020-07-28,6.393,6.393,6.308,6.308
2020-07-27,6.366,6.366,6.325,6.325
2020-07-24,6.348,6.348,6.326,6.326
2020-07-23,6.366,6.366,6.339,6.339
2020-07-22,6.375,6.375,6.339,6.344
2020-07-21,6.357,6.384,6.331,6.331
2020-07-20,6.363,6.363,6.315,6.315
2020-07-17,6.375,6.375,6.326,6.326
2020-07-16,6.393,6.393,6.335,6.342
2020-07-15,6.393,6.393,6.353,6.353
2020-07-14,6.389,6.389,6.371,6.371
2020-07-13,6.398,6.398,6.357,6.357
2020-07-10,6.398,6.398,6.371,6.371
2020-07-09,6.402,6.407,6.393,6.398
2020-07-08,6.434,6.434,6.398,6.398
2020-07-07,6.457,6.457,6.416,6.416
2020-07-06,6.502,6.502,6.425,6.425
2020-07-03,6.475,6.475,6.457,6.463
2020-07-02,6.48,6.48,6.429,6.429
2020-07-01,6.475,6.48,6.438,6.438
