Date,Open,High,Low,Close
2022-02-09,4.726,4.726,4.584,4.619
2022-02-08,4.65,4.65,4.556,4.556
2022-02-04,4.64,4.64,4.57,4.57
2022-02-03,4.591,4.649,4.499,4.499
2022-02-02,4.529,4.529,4.529,4.529
2022-02-01,4.513,4.513,4.513,4.513
2022-01-31,4.497,4.497,4.486,4.486
2022-01-28,4.47,4.482,4.459,4.459
2022-01-27,4.496,4.496,4.371,4.371
2022-01-25,4.639,4.639,4.367,4.367
2022-01-24,4.427,4.45,4.427,4.427
2022-01-21,4.378,4.435,4.345,4.345
2022-01-20,4.367,4.367,4.345,4.345
2022-01-19,4.341,4.341,4.341,4.341
2022-01-18,4.382,4.382,4.382,4.382
2022-01-17,4.4,4.4,4.323,4.323
2022-01-14,4.375,4.375,4.353,4.353
2022-01-13,4.396,4.396,4.331,4.342
2022-01-12,4.382,4.382,4.36,4.36
2022-01-11,4.411,4.411,4.373,4.378
2022-01-10,4.418,4.418,4.404,4.407
2022-01-07,4.425,4.425,4.382,4.392
2022-01-06,4.467,4.467,4.382,4.382
2022-01-05,4.453,4.453,4.346,4.346
2022-01-04,4.502,4.502,4.374,4.374
2022-01-03,4.445,4.445,4.371,4.371
2021-12-31,4.42,4.42,4.367,4.367
2021-12-30,4.493,4.493,4.389,4.389
2021-12-29,4.425,4.425,4.232,4.232
2021-12-28,4.448,4.448,4.406,4.406
2021-12-27,4.506,4.506,4.454,4.454
2021-12-24,4.451,4.451,4.388,4.388
2021-12-23,4.46,4.46,4.409,4.409
2021-12-22,4.407,4.446,4.405,4.405
2021-12-21,4.443,4.463,4.412,4.412
2021-12-20,4.398,4.45,4.398,4.398
2021-12-17,4.405,4.405,4.354,4.354
2021-12-16,4.424,4.445,4.384,4.384
2021-12-15,4.4,4.481,4.38,4.38
2021-12-14,4.357,4.497,4.336,4.346
2021-12-13,4.343,4.343,4.273,4.273
2021-12-10,4.8,4.8,4.14,4.14
2021-12-09,4.269,4.269,4.269,4.269
2021-12-08,4.345,4.345,4.246,4.246
2021-12-07,4.38,4.38,4.341,4.341
2021-12-06,4.357,4.357,4.318,4.318
2021-12-03,4.344,4.344,4.295,4.344
2021-12-02,4.324,4.324,4.304,4.304
2021-12-01,4.32,4.32,4.281,4.281
2021-11-30,4.326,4.326,4.259,4.259
2021-11-29,4.564,4.564,4.285,4.285
2021-11-26,4.281,4.281,4.281,4.281
2021-11-25,4.3,4.3,4.119,4.119
2021-11-24,4.24,4.24,4.24,4.24
2021-11-23,4.512,4.512,4.227,4.227
2021-11-22,4.234,4.234,4.234,4.234
2021-11-18,4.061,4.061,4.061,4.061
2021-11-17,4.172,4.172,4.078,4.078
2021-11-16,4.048,4.048,4.048,4.048
2021-11-15,3.999,3.999,3.999,3.999
2021-11-12,4.191,4.2,4.172,4.172
2021-11-11,4.228,4.255,4.035,4.035
2021-11-10,4.491,4.491,4.042,4.042
2021-11-09,4.268,4.268,4.122,4.122
2021-11-08,4.228,4.228,4.137,4.137
2021-11-03,4.498,4.498,4.189,4.189
2021-11-02,4.354,4.354,4.22,4.22
2021-11-01,4.531,4.531,4.306,4.306
2021-10-29,4.107,4.107,4.107,4.107
2021-10-28,4.422,4.422,4.11,4.11
2021-10-27,4.383,4.383,4.25,4.25
2021-10-26,4.3,4.3,4.238,4.255
2021-10-25,4.394,4.394,4.217,4.217
2021-10-22,4.311,4.311,4.276,4.276
2021-10-21,4.285,4.285,4.154,4.154
2021-10-20,4.291,4.291,4.247,4.247
2021-10-18,4.166,4.209,4.166,4.192
2021-10-14,4.195,4.195,4.065,4.065
2021-10-13,4.244,4.244,4.099,4.099
2021-10-12,4.293,4.293,4.122,4.122
2021-10-11,4.162,4.162,4.102,4.102
2021-10-08,4.066,4.066,4.066,4.066
2021-10-07,4.132,4.132,3.849,3.849
2021-10-06,3.855,3.855,3.855,3.855
2021-10-05,4.13,4.13,4.063,4.063
2021-10-04,4.127,4.127,4.06,4.06
2021-10-01,4.117,4.117,4.066,4.075
2021-09-30,4.259,4.259,4.026,4.026
2021-09-29,4.074,4.074,4.016,4.024
2021-09-28,4.08,4.08,3.948,3.948
2021-09-27,3.979,3.979,3.938,3.938
2021-09-24,4.174,4.174,3.935,3.935
2021-09-23,4.003,4.003,3.935,3.938
2021-09-22,3.928,3.928,3.928,3.928
2021-09-21,3.974,3.974,3.893,3.893
2021-09-20,4.127,4.127,3.891,3.891
2021-09-17,3.898,3.898,3.898,3.898
2021-09-16,4.069,4.069,3.9,3.9
2021-09-15,3.931,3.995,3.931,3.931
2021-09-14,3.881,3.944,3.873,3.937
2021-09-13,3.891,3.891,3.879,3.879
2021-09-09,4.012,4.012,3.877,3.877
2021-09-08,3.884,3.884,3.862,3.862
2021-09-07,3.923,3.923,3.868,3.868
2021-09-06,3.851,3.902,3.851,3.867
2021-09-03,3.896,3.896,3.818,3.818
2021-09-02,3.875,3.875,3.829,3.829
2021-09-01,3.881,3.881,3.843,3.843
2021-08-31,3.849,3.849,3.849,3.849
2021-08-30,3.917,3.917,3.847,3.847
2021-08-27,4.01,4.01,3.894,3.894
2021-08-26,3.865,3.865,3.865,3.865
2021-08-25,3.994,3.994,3.917,3.933
2021-08-24,4.076,4.076,3.885,3.885
2021-08-23,3.944,4.166,3.944,4.166
2021-08-20,3.943,3.943,3.943,3.943
2021-08-18,4.256,4.256,3.831,3.831
2021-08-17,3.911,3.911,3.888,3.888
2021-08-13,3.932,3.947,3.932,3.932
2021-08-12,3.955,4.097,3.94,4.097
2021-08-11,3.968,3.968,3.945,3.96
2021-08-10,4.003,4.003,3.988,4.003
2021-08-09,4.046,4.046,3.979,3.979
2021-08-06,4.163,4.163,4.014,4.014
2021-08-05,3.957,3.964,3.942,3.964
2021-08-04,3.948,3.963,3.941,3.941
2021-08-03,3.954,3.999,3.946,3.946
2021-08-02,3.996,3.996,3.959,3.959
2021-07-30,4.041,4.041,4.041,4.041
2021-07-29,4.002,4.002,3.982,3.982
2021-07-28,4.042,4.042,4.042,4.042
2021-07-27,3.884,3.884,3.884,3.884
2021-07-26,4.043,4.043,4.043,4.043
2021-07-23,3.95,4.043,3.95,4.043
2021-07-22,3.811,3.811,3.811,3.811
2021-07-20,3.958,3.958,3.948,3.948
2021-07-19,3.969,3.969,3.949,3.949
2021-07-16,4.047,4.047,3.945,3.95
2021-07-15,3.99,3.99,3.952,3.952
2021-07-14,4.02,4.058,3.991,3.991
2021-07-13,4.06,4.06,4.02,4.02
2021-07-12,4.049,4.097,4.049,4.059
2021-07-09,4.097,4.097,4.049,4.049
2021-07-08,4.023,4.098,4.023,4.023
2021-07-07,4.201,4.201,4.061,4.061
2021-07-06,4.061,4.061,4.061,4.061
2021-07-05,4.061,4.061,4.052,4.061
2021-07-02,4.108,4.108,4.062,4.062
2021-07-01,4.146,4.146,4.072,4.072
2021-06-30,4.069,4.09,4.048,4.09
2021-06-29,4.123,4.123,4.038,4.049
2021-06-28,4.082,4.082,4.008,4.008
2021-06-25,4.051,4.051,4.041,4.041
2021-06-24,4.023,4.023,3.981,4.002
2021-06-23,4.003,4.003,3.993,3.993
2021-06-22,4.046,4.046,3.974,3.974
2021-06-21,4.057,4.057,3.975,3.975
2021-06-18,4.069,4.069,3.904,3.904
2021-06-17,4.0,4.0,3.95,3.98
2021-06-16,4.073,4.073,3.92,3.92
2021-06-15,4.104,4.104,3.932,3.983
2021-06-14,3.913,3.913,3.903,3.913
2021-06-11,3.899,3.899,3.884,3.894
2021-06-10,3.904,3.904,3.829,3.829
2021-06-09,3.94,3.97,3.91,3.97
2021-06-08,3.951,3.951,3.822,3.822
2021-06-07,3.902,3.902,3.899,3.902
2021-06-04,3.972,3.972,3.834,3.834
2021-06-03,3.955,3.955,3.828,3.828
2021-06-02,3.917,3.917,3.897,3.897
2021-06-01,3.922,3.927,3.922,3.927
2021-05-31,3.836,3.836,3.765,3.765
2021-05-28,3.812,3.812,3.699,3.699
2021-05-27,3.712,3.712,3.712,3.712
2021-05-25,3.78,3.809,3.774,3.774
2021-05-24,3.724,3.724,3.724,3.724
2021-05-21,3.82,3.82,3.717,3.717
2021-05-20,3.672,3.672,3.672,3.672
2021-05-19,3.812,3.812,3.795,3.812
2021-05-18,3.714,3.714,3.714,3.714
2021-05-17,3.831,3.842,3.786,3.786
2021-05-14,3.853,3.853,3.789,3.789
2021-05-12,3.834,3.834,3.801,3.801
2021-05-11,4.03,4.03,3.72,3.72
2021-05-10,3.977,3.977,3.823,3.823
2021-05-07,3.859,3.859,3.848,3.848
2021-05-06,3.859,3.859,3.826,3.826
2021-05-05,3.862,3.873,3.841,3.841
2021-05-04,3.671,3.671,3.671,3.671
2021-05-03,3.804,3.869,3.804,3.804
2021-04-30,4.002,4.002,3.819,3.819
2021-04-29,4.011,4.011,3.818,3.818
2021-04-28,4.014,4.014,3.833,3.833
2021-04-27,3.911,3.911,3.836,3.836
2021-04-26,4.02,4.02,3.861,3.861
2021-04-23,3.906,4.023,3.834,3.843
2021-04-22,3.916,3.916,3.864,3.864
2021-04-20,3.94,4.008,3.888,3.888
2021-04-19,3.912,4.04,3.894,3.936
2021-04-16,3.915,4.147,3.915,3.918
2021-04-15,3.948,3.989,3.928,3.928
2021-04-12,4.147,4.208,4.003,4.208
2021-04-09,4.12,4.12,3.957,3.987
2021-04-08,4.177,4.177,4.046,4.046
2021-04-07,4.18,4.18,3.968,3.978
2021-04-06,4.121,4.121,3.89,3.89
2021-04-05,4.133,4.133,3.863,3.883
2021-03-31,3.986,4.186,3.921,3.926
2021-03-30,4.295,4.295,3.949,3.989
2021-03-26,3.997,4.111,3.992,4.012
2021-03-25,4.071,4.146,4.022,4.022
2021-03-24,4.464,4.464,4.083,4.102
2021-03-23,4.076,4.173,4.056,4.056
2021-03-22,4.058,4.058,4.029,4.029
2021-03-19,4.206,4.206,4.09,4.09
2021-03-18,4.231,4.231,4.116,4.116
2021-03-17,4.473,4.473,4.166,4.166
2021-03-16,4.283,4.283,4.187,4.187
2021-03-15,4.237,4.284,4.17,4.17
2021-03-12,4.248,4.248,4.143,4.143
2021-03-10,4.14,4.14,4.14,4.14
2021-03-09,4.483,4.483,4.116,4.116
2021-03-08,4.128,4.128,4.128,4.128
2021-03-05,4.158,4.158,4.111,4.111
2021-03-04,4.145,4.145,4.099,4.099
2021-03-03,4.232,4.232,4.12,4.12
2021-03-02,4.122,4.122,4.122,4.122
2021-03-01,4.105,4.105,4.105,4.105
2021-02-26,4.071,4.071,4.071,4.071
2021-02-25,4.156,4.201,4.047,4.047
2021-02-24,4.086,4.086,4.041,4.041
2021-02-23,4.157,4.16,4.043,4.043
2021-02-22,4.297,4.297,4.072,4.072
2021-02-18,4.002,4.389,4.002,4.083
2021-02-17,4.172,4.216,4.029,4.029
2021-02-16,4.094,4.094,4.023,4.023
2021-02-15,4.131,4.131,4.025,4.025
2021-02-12,4.089,4.175,4.027,4.027
2021-02-11,4.183,4.183,4.012,4.025
2021-02-10,4.273,4.273,4.019,4.019
2021-02-09,4.231,4.274,4.065,4.065
2021-02-08,4.189,4.254,4.058,4.058
2021-02-05,4.278,4.278,4.051,4.06
2021-02-04,3.955,4.239,3.955,3.98
2021-02-03,4.284,4.284,3.983,3.983
2021-02-02,4.286,4.286,4.045,4.045
2021-02-01,4.116,4.201,4.107,4.176
2021-01-29,3.964,4.032,3.904,3.904
2021-01-28,3.887,4.049,3.887,3.904
2021-01-27,4.093,4.093,3.957,3.957
2021-01-25,4.137,4.137,3.968,3.968
2021-01-22,4.352,4.352,3.964,3.964
2021-01-21,3.946,4.063,3.896,3.954
2021-01-20,4.107,4.107,3.924,3.924
2021-01-19,4.151,4.234,3.959,3.959
2021-01-18,4.153,4.153,3.92,3.92
2021-01-15,4.071,4.071,3.906,3.906
2021-01-14,3.995,3.995,3.831,3.913
2021-01-13,3.956,4.038,3.891,3.891
2021-01-12,3.918,4.032,3.915,4.032
2021-01-11,4.043,4.043,3.814,3.814
2021-01-08,3.719,3.76,3.67,3.67
2021-01-07,3.768,3.808,3.647,3.647
2021-01-06,3.732,3.77,3.682,3.682
2021-01-05,3.73,3.853,3.69,3.693
2021-01-04,3.767,3.767,3.695,3.695
2021-01-01,3.708,3.762,3.698,3.706
2020-12-31,3.786,3.786,3.696,3.762
2020-12-30,3.773,3.773,3.741,3.741
2020-12-29,3.879,3.879,3.72,3.72
2020-12-28,3.802,3.881,3.802,3.881
2020-12-24,3.884,3.884,3.828,3.828
2020-12-23,4.193,4.193,3.736,3.736
2020-12-22,3.88,3.88,3.723,3.723
2020-12-21,4.008,4.008,3.796,3.796
2020-12-18,4.002,4.002,3.666,3.666
2020-12-17,3.752,3.752,3.729,3.729
2020-12-16,3.755,3.755,3.716,3.716
2020-12-15,3.75,3.75,3.703,3.703
2020-12-14,3.798,3.798,3.721,3.721
2020-12-11,3.801,3.801,3.724,3.724
2020-12-10,3.793,3.793,3.732,3.732
2020-12-09,3.955,3.955,3.75,3.75
2020-12-08,3.927,3.927,3.707,3.707
2020-12-07,3.846,3.846,3.694,3.694
2020-12-04,3.894,3.894,3.689,3.689
2020-12-03,3.893,3.893,3.787,3.787
2020-12-02,3.895,3.895,3.692,3.692
2020-12-01,3.687,3.822,3.687,3.77
2020-11-27,3.322,3.346,3.322,3.33
2020-11-26,3.425,3.425,3.315,3.315
2020-11-25,3.358,3.39,3.342,3.342
2020-11-24,3.448,3.448,3.354,3.354
2020-11-23,3.382,3.382,3.382,3.382
2020-11-20,3.393,3.393,3.378,3.378
2020-11-19,3.474,3.474,3.351,3.351
2020-11-18,3.362,3.362,3.362,3.362
2020-11-17,3.526,3.526,3.313,3.313
2020-11-13,3.461,3.461,3.325,3.325
2020-11-12,3.504,3.504,3.4,3.4
2020-11-11,3.425,3.425,3.425,3.425
2020-11-10,3.599,3.599,3.422,3.436
2020-11-09,3.454,3.454,3.374,3.374
2020-11-06,3.487,3.487,3.428,3.428
2020-11-05,3.504,3.533,3.475,3.489
2020-11-04,3.543,3.557,3.485,3.485
2020-11-03,3.596,3.596,3.524,3.524
2020-11-02,3.664,3.664,3.502,3.534
2020-10-29,3.473,3.616,3.445,3.473
2020-10-28,3.504,3.504,3.447,3.447
2020-10-27,3.57,3.57,3.43,3.43
2020-10-26,3.468,3.524,3.454,3.454
2020-10-23,3.45,3.52,3.429,3.436
2020-10-22,3.522,3.522,3.453,3.453
2020-10-21,3.572,3.572,3.49,3.49
2020-10-20,3.527,3.527,3.5,3.5
2020-10-19,3.564,3.564,3.51,3.51
2020-10-16,3.587,3.587,3.533,3.533
2020-10-15,3.575,3.575,3.521,3.521
2020-10-14,3.591,3.591,3.531,3.531
2020-10-13,3.607,3.607,3.553,3.553
2020-10-12,3.656,3.656,3.563,3.589
2020-10-09,3.559,3.598,3.532,3.572
2020-10-08,3.625,3.625,3.573,3.586
2020-10-07,3.621,3.621,3.582,3.582
2020-10-06,3.669,3.669,3.617,3.617
2020-10-05,3.726,3.726,3.626,3.626
2020-10-01,3.713,3.713,3.57,3.57
2020-09-30,3.823,3.823,3.682,3.708
2020-09-29,3.831,3.831,3.754,3.754
2020-09-28,3.877,3.877,3.737,3.75
2020-09-25,3.91,3.91,3.733,3.733
2020-09-24,3.783,3.795,3.745,3.745
2020-09-23,3.815,3.815,3.654,3.654
2020-09-22,3.761,3.761,3.724,3.724
2020-09-21,3.732,3.759,3.695,3.695
2020-09-18,3.752,3.752,3.666,3.666
2020-09-17,3.727,3.923,3.715,3.727
2020-09-16,3.687,3.687,3.687,3.687
2020-09-15,3.719,3.719,3.719,3.719
2020-09-14,3.763,3.763,3.727,3.727
2020-09-11,3.507,3.507,3.507,3.507
2020-09-10,3.723,3.77,3.711,3.747
2020-09-09,3.742,3.742,3.707,3.707
2020-09-08,3.809,3.809,3.726,3.726
2020-09-07,3.699,3.699,3.675,3.675
2020-09-04,3.695,3.695,3.519,3.519
2020-09-03,3.707,3.707,3.668,3.695
2020-09-02,3.749,3.749,3.633,3.633
2020-09-01,3.803,3.803,3.687,3.687
2020-08-31,3.799,3.799,3.741,3.741
2020-08-28,3.76,3.818,3.749,3.749
2020-08-27,3.775,3.775,3.737,3.741
2020-08-26,3.748,3.754,3.725,3.748
2020-08-25,3.733,3.733,3.71,3.71
2020-08-24,3.797,3.797,3.74,3.74
2020-08-21,3.669,3.861,3.635,3.748
2020-08-20,3.658,3.658,3.613,3.613
2020-08-19,3.688,3.688,3.609,3.609
2020-08-18,3.695,3.695,3.617,3.617
2020-08-17,3.675,3.675,3.614,3.614
2020-08-14,3.677,3.677,3.346,3.346
2020-08-13,3.655,3.655,3.611,3.611
2020-08-12,3.695,3.695,3.63,3.63
2020-08-11,3.692,3.692,3.615,3.648
2020-08-10,3.677,3.699,3.623,3.623
2020-08-07,3.652,3.652,3.447,3.447
2020-08-06,3.615,3.652,3.588,3.588
2020-08-05,3.66,3.66,3.617,3.617
2020-08-04,3.653,3.653,3.635,3.635
2020-08-03,3.685,3.685,3.648,3.653
2020-07-31,3.681,3.681,3.66,3.66
2020-07-30,3.692,3.692,3.65,3.661
2020-07-29,3.682,3.682,3.661,3.661
2020-07-28,3.657,3.689,3.647,3.668
2020-07-27,3.633,3.717,3.623,3.644
2020-07-24,3.64,3.64,3.63,3.63
2020-07-23,3.641,3.641,3.625,3.631
2020-07-22,3.689,3.834,3.617,3.627
2020-07-21,3.645,3.645,3.598,3.614
2020-07-20,3.641,3.641,3.59,3.59
2020-07-17,3.567,3.669,3.567,3.577
2020-07-16,3.639,3.639,3.588,3.588
2020-07-15,3.686,3.686,3.625,3.625
2020-07-14,3.713,3.713,3.643,3.643
2020-07-13,3.7,3.7,3.649,3.649
2020-07-10,3.691,3.691,3.626,3.626
2020-07-09,3.712,3.712,3.675,3.675
2020-07-08,3.711,3.711,3.672,3.672
2020-07-07,3.718,3.718,3.678,3.678
2020-07-06,3.754,3.754,3.701,3.704
2020-07-03,3.711,3.74,3.701,3.701
2020-07-02,3.729,3.729,3.641,3.641
2020-07-01,3.755,3.755,3.667,3.667
