Date,Open,High,Low,Close,Volume
1980-03-17,0.1882235407829284,0.1912349321529978,0.1882235407829284,0.1882235407829284,10924800.0
1980-03-18,0.1882235613697644,0.1897292572194837,0.1867178827524185,0.1867178827524185,17068800.0
1980-03-19,0.1912348270416259,0.1942467854244426,0.1912348270416259,0.1912348270416259,18508800.0
1980-03-20,0.1912348530078929,0.1934933783683525,0.1904820054769516,0.1904820054769516,11174400.0
1980-03-21,0.1867178887369747,0.1867178887369747,0.1837059110403061,0.1837059110403061,12172800.0
1980-03-24,0.1829529696741927,0.1829529696741927,0.1799415796995163,0.1799415796995163,8966400.0
1980-03-25,0.1806944906711578,0.1837058644713664,0.1806944906711578,0.1806944906711578,11347200.0
1980-03-26,0.1806944683664307,0.1822001636968584,0.1791887730360031,0.1791887730360031,16262400.0
1980-03-27,0.1761774908553208,0.1761774908553208,0.1731655299663543,0.1731655299663543,26918400.0
1980-03-28,0.1799415796995163,0.1829529696741927,0.1799415796995163,0.1799415796995163,20102400.0
1980-03-31,0.1859649866819381,0.1889763603693702,0.1859649866819381,0.1859649866819381,9004800.0
1980-04-01,0.1867178827524185,0.1897292572194837,0.1867178827524185,0.1867178827524185,8179200.0
1980-04-02,0.1882235407829284,0.1912349321529978,0.1882235407829284,0.1882235407829284,12556800.0
1980-04-03,0.1874706320605478,0.1874706320605478,0.1844586730003357,0.1844586730003357,6988800.0
1980-04-07,0.1829529696741927,0.1829529696741927,0.1799415796995163,0.1799415796995163,13478400.0
1980-04-08,0.1806944906711578,0.1837058644713664,0.1806944906711578,0.1806944906711578,29184000.0
1980-04-09,0.1799416373455316,0.1799416373455316,0.1769302636384964,0.1769302636384964,11558400.0
1980-04-10,0.1769302150963175,0.1791887404488577,0.176177367568016,0.176177367568016,14784000.0
1980-04-11,0.176177367568016,0.1791887404488577,0.176177367568016,0.176177367568016,9523200.0
1980-04-14,0.1776831448078155,0.1806945190814982,0.1776831448078155,0.1776831448078155,8025600.0
1980-04-15,0.1776830635528224,0.1784358938526923,0.1754239350557327,0.1754239350557327,10598400.0
1980-04-16,0.1716597809227932,0.1716597809227932,0.1686484068632125,0.1686484068632125,10752000.0
1980-04-17,0.1686482758941717,0.1686482758941717,0.1656363010406494,0.1656363010406494,17702400.0
1980-04-18,0.1678955107927322,0.1709068839869461,0.1678955107927322,0.1678955107927322,18739200.0
1980-04-21,0.1678955230382086,0.1694012011289493,0.1663892418146133,0.1663892418146133,9043200.0
1980-04-22,0.1739182919263839,0.1769302513243344,0.1739182919263839,0.1739182919263839,20428800.0
1980-04-23,0.1844586730003357,0.1874706320605478,0.1844586730003357,0.1844586730003357,14822400.0
1980-04-24,0.185212031006813,0.188223402939159,0.185212031006813,0.185212031006813,8832000.0
1980-04-25,0.1852121532252387,0.1852121532252387,0.1822001934051513,0.1822001934051513,7104000.0
1980-04-28,0.1822001861874468,0.1837058644713664,0.1806944906711578,0.1806944906711578,6931200.0
1980-04-29,0.1822001934051513,0.1852121532252387,0.1822001934051513,0.1822001934051513,6297600.0
1980-04-30,0.1844586730003357,0.1874706320605478,0.1844586730003357,0.1844586730003357,7065600.0
1980-05-01,0.185212031006813,0.188223402939159,0.185212031006813,0.185212031006813,7008000.0
1980-05-02,0.1882235407829284,0.1912349321529978,0.1882235407829284,0.1882235407829284,5510400.0
1980-05-05,0.1904820054769516,0.1934933783683525,0.1904820054769516,0.1904820054769516,3513600.0
1980-05-06,0.1904819567448071,0.1927404815274547,0.1897291094064712,0.1897291094064712,6988800.0
1980-05-07,0.1897291094064712,0.1927404815274547,0.1897291094064712,0.1897291094064712,6393600.0
1980-05-08,0.1897290971748832,0.190481944464684,0.1874705553054809,0.1874705553054809,7468800.0
1980-05-09,0.1897291094064712,0.1927404815274547,0.1897291094064712,0.1897291094064712,16684800.0
1980-05-12,0.1897291801643845,0.1919877230216967,0.1889763325452804,0.1889763325452804,8582400.0
1980-05-13,0.1927405297756195,0.1957525057831777,0.1927405297756195,0.1927405297756195,7372800.0
1980-05-14,0.1957524865865707,0.1987638591660699,0.1957524865865707,0.1957524865865707,4742400.0
1980-05-15,0.1972582191228866,0.200269609772296,0.1972582191228866,0.1972582191228866,8102400.0
1980-05-16,0.1995168030261993,0.2025281770608041,0.1995168030261993,0.1995168030261993,4838400.0
1980-05-19,0.2002696692943573,0.2032816295070707,0.2002696692943573,0.2002696692943573,8640000.0
1980-05-20,0.2002696888748261,0.2010225368345384,0.1980111449956894,0.1980111449956894,21811200.0
1980-05-21,0.1965053248444719,0.1965053248444719,0.193493366241455,0.193493366241455,10540800.0
1980-05-22,0.1934933520954183,0.1942467854244426,0.1912348270416259,0.1912348270416259,5318400.0
1980-05-23,0.1980111449956894,0.2010225368345384,0.1980111449956894,0.1980111449956894,29779200.0
1980-05-27,0.198011066785239,0.200269609772296,0.1972582191228866,0.1972582191228866,8332800.0
1980-05-28,0.2017752826213836,0.204787259093013,0.2017752826213836,0.2017752826213836,6700800.0
1980-05-29,0.2017752826213836,0.204787259093013,0.2017752826213836,0.2017752826213836,7660800.0
1980-05-30,0.2047872394323349,0.2077986124820166,0.2047872394323349,0.2047872394323349,5721600.0
1980-06-02,0.2055400907993316,0.2085514813894745,0.2055400907993316,0.2055400907993316,6355200.0
1980-06-03,0.2032816295070707,0.2032816295070707,0.2002696692943573,0.2002696692943573,15244800.0
1980-06-04,0.2032815366983413,0.2062929096355422,0.2032815366983413,0.2032815366983413,7680000.0
1980-06-05,0.2032815366983413,0.2062929096355422,0.2032815366983413,0.2032815366983413,6470400.0
1980-06-06,0.2032815638074347,0.204787259093013,0.2017752826213836,0.2017752826213836,28723200.0
1980-06-09,0.2017753478341967,0.2032816295070707,0.2002696692943573,0.2002696692943573,7545600.0
1980-06-10,0.202528178691864,0.2055401386513338,0.202528178691864,0.202528178691864,17280000.0
1980-06-11,0.2047872394323349,0.2077986124820166,0.2047872394323349,0.2047872394323349,3206400.0
1980-06-12,0.204787259093013,0.204787259093013,0.2017752826213836,0.2017752826213836,10809600.0
1980-06-13,0.2017752826213836,0.204787259093013,0.2017752826213836,0.2017752826213836,3590400.0
1980-06-16,0.2017752826213836,0.204787259093013,0.2017752826213836,0.2017752826213836,7987200.0
1980-06-17,0.2017753363711573,0.2040344658017941,0.2010225057601928,0.2010225057601928,12864000.0
1980-06-18,0.2010224986596871,0.2025281770608041,0.1995168030261993,0.1995168030261993,8064000.0
1980-06-19,0.1987638591660699,0.1987638591660699,0.1957524865865707,0.1957524865865707,13689600.0
1980-06-20,0.1965053677558899,0.1995167583485265,0.1965053677558899,0.1965053677558899,7027200.0
1980-06-23,0.1965053677558899,0.1995167583485265,0.1965053677558899,0.1965053677558899,9888000.0
