Date,Open,High,Low,Close,Volume
2009-08-06,12.156687154749864,12.45876229890042,11.4641246805489,11.920921325683594,24197800.0
2009-08-07,11.898818172792224,12.348247678631807,11.810406686405075,12.105113983154297,2454300.0
2009-08-10,12.25246575361229,12.25246575361229,11.500961867668604,11.766199111938477,2421000.0
2009-08-11,11.773568790367172,11.788304508268604,11.41991999238521,11.545170783996582,2305400.0
2009-08-12,11.898823251406954,11.935662557521256,11.537806483141823,11.788308143615724,1451300.0
2009-08-13,11.78830388409958,12.318777052984942,11.78830388409958,12.193526268005373,1150600.0
2009-08-14,12.156689519613575,12.525074050510955,11.972497254164884,12.230366706848145,637800.0
2009-08-17,11.9872320163997,12.06090919775676,11.935658411032364,11.950392723083496,254400.0
2009-08-18,12.141952054774874,12.672426602347004,12.046172708838386,12.576645851135254,1446700.0
2009-08-19,12.407187959721528,13.217634002773549,12.377716530207769,13.180794715881348,2070800.0
2009-08-20,13.225005631189838,13.225005631189838,12.73873814775714,13.0850191116333,1882100.0
2009-08-21,13.107123556272818,13.239740819838689,12.95240130753257,13.129225730895996,863600.0
2009-08-24,12.908196948943075,13.15133073302048,12.74610682270764,12.893461227416992,1021600.0
2009-08-25,13.003971825815023,13.188164065289104,12.93029464897034,13.151326179504396,530800.0
2009-08-26,13.033443258663004,13.151326179504396,12.635587346866863,13.151326179504396,708600.0
2009-08-27,13.151327450690426,13.416563345583194,12.930295898791815,13.379725456237791,1161100.0
2009-08-28,13.335524691968937,13.998616784937088,13.261847480466717,13.608128547668455,1295000.0
2009-08-31,13.519714811236415,13.55655270833644,13.121858777232806,13.409199714660645,1004800.0
2009-09-01,13.44603348160787,13.586019977085243,12.480866540240765,13.151326179504396,1383500.0
2009-09-02,13.085017781400715,13.446034427534348,12.87872195277777,13.026076316833496,1293400.0
2009-09-03,13.239739635622811,13.239739635622811,12.525074146125416,12.85662078857422,3657700.0
2009-09-04,13.077651252153958,13.261843523311056,12.886091121517516,13.0850191116333,1158600.0
2009-09-08,13.085018241029967,13.210269033294333,12.856620233468623,13.040812492370604,574900.0
2009-09-09,13.151329615181606,13.151329615181606,12.687164263493376,12.716635704040527,551200.0
2009-09-10,12.532441552059364,12.863986777238722,12.488235803090534,12.561911582946776,415200.0
2009-09-11,12.525070788287568,12.768204459143323,12.186157782665951,12.436657905578612,620300.0
2009-09-14,12.259837378706578,12.451397513408311,12.016703631830444,12.267205238342283,1614500.0
2009-09-15,12.709267477108488,12.78294467107438,12.252469998740429,12.65769386291504,1986900.0
2009-09-16,12.819778718211865,13.077648117068245,12.606116465633836,12.952397346496582,2021100.0
