Ticker,Length,Start Date,End Date,Highest,Lowest,Last Price
ADA-USD,1875,2017-11-09,2022-12-27,3.099185943603516,0.0191300008445978,0.2635063529014587
BNB-USD,1875,2017-11-09,2022-12-27,690.9319458007812,1.4625600576400757,243.24681091308597
BTC-USD,3024,2014-09-17,2022-12-27,68789.625,171.50999450683594,16878.791015625
BUSD-USD,1195,2019-09-20,2022-12-27,1.1065119504928589,0.8861240148544312,1.0001707077026367
DAI-USD,1132,2019-11-22,2022-12-27,3.668397903442383,0.9455050230026244,0.9996705055236816
DOGE-USD,1875,2017-11-09,2022-12-27,0.7375670075416565,0.0010019999463111,0.0750649720430374
DOT-USD,860,2020-08-20,2022-12-27,55.004974365234375,2.6928958892822266,4.518931865692139
ETH-USD,1875,2017-11-09,2022-12-27,4891.70458984375,82.82988739013672,1223.6226806640625
HEX-USD,1107,2019-12-17,2022-12-27,0.5560910105705261,1.4999999621068127e-05,0.0220508370548486
LTC-USD,3024,2014-09-17,2022-12-27,412.9601440429688,1.1137399673461914,70.43537902832031
MATIC-USD,1340,2019-04-28,2022-12-27,2.9232349395751958,0.0030119998846203,0.8119843602180481
SHIB-USD,621,2021-04-16,2022-12-27,8.800000068731606e-05,0.0,8.288163371616974e-06
SOL-USD,992,2020-04-10,2022-12-27,260.0621032714844,0.5051940083503723,11.250502586364746
STETH-USD,735,2020-12-23,2022-12-27,4982.42724609375,551.7846069335938,1194.21923828125
TRX-USD,1875,2017-11-09,2022-12-27,0.3003630042076111,0.0016840000171214,0.0546247251331806
UNI7083-USD,831,2020-09-18,2022-12-27,44.974063873291016,1.7638169527053833,5.190808296203613
USDC-USD,1542,2018-10-08,2022-12-27,2.349555969238281,0.9292219877243042,0.9999864101409912
USDT-USD,1875,2017-11-09,2022-12-27,1.1059099435806274,0.8994899988174438,0.999893307685852
WTRX-USD,298,2022-03-05,2022-12-27,0.0907929986715316,0.0457930006086826,0.0546199828386306
XRP-USD,1875,2017-11-09,2022-12-27,3.841939926147461,0.1150930002331733,0.3601094484329223
