Date,Open,High,Low,Close,Volume
2010-09-29,15.643657493849457,15.643657493849457,14.907585807592366,15.000651359558104,23140.0
2010-09-30,14.73414432138082,15.482906440711158,14.73414432138082,15.195245742797852,10580.0
2010-10-01,14.903353112926542,15.229086546598866,14.903353112926542,15.064105033874512,2360.0
2010-10-04,16.07515011686951,16.836604273343163,15.136022409436976,15.21639919281006,4800.0
2010-10-05,16.0751500643129,16.0751500643129,14.509937761620163,15.267162322998049,10350.0
2010-10-06,15.736728767936704,15.736728767936704,15.10641285941763,15.499831199645996,12480.0
2010-10-07,15.499827112675446,15.63096706275034,15.186785651342417,15.191015243530272,2370.0
2010-10-08,14.810288902453946,15.567513465881348,14.810288902453946,15.567513465881348,1300.0
2010-10-11,15.567511011137034,15.63096618652344,15.322154334689367,15.630966186523438,4220.0
2010-10-12,15.398301124572752,15.398301124572752,15.398301124572752,15.398301124572754,250.0
2010-10-13,15.482907089935804,15.567513465881348,15.482907089935804,15.567513465881348,70.0
2010-10-14,15.250242034412503,15.715576333938431,15.241781234741213,15.241781234741213,1500.0
2010-10-15,15.482905002657905,16.24436066978221,15.241777912645931,16.147062301635742,40670.0
2010-10-18,15.817098764708666,16.307813727347686,15.817098764708666,16.206287384033203,23660.0
2010-10-19,15.567509763929907,16.244358996807218,15.567509763929907,15.867860794067385,16000.0
2010-10-20,15.867860794067385,15.867860794067385,15.867860794067385,15.867860794067385,0.0
2010-10-21,16.075151109978577,16.15975749119865,15.872096763289909,15.914399147033691,6000.0
2010-10-22,15.652116159632346,16.240127832837626,15.652116159632346,16.100528717041016,1200.0
2010-10-25,15.905937183043465,16.86198647749137,15.905937183043465,16.13860511779785,4670.0
2010-10-26,16.47279852875905,16.485490534502127,15.990544267565868,16.04130744934082,530.0
2010-10-27,16.159756988076047,16.582787267273158,16.079380202239832,16.578556060791016,2260.0
2010-10-28,16.667395922990767,16.667395922990767,16.24859517932599,16.299358367919922,3020.0
2010-10-29,16.168217006706417,16.371271337269672,16.168217006706417,16.286664962768555,3000.0
2010-11-01,16.24436469909202,16.49395264883985,15.842485578144489,16.20206069946289,167470.0
2010-11-02,16.070922334944044,16.24436469909202,15.821334385196211,16.20206069946289,97000.0
2010-11-03,15.948238644945,16.498177574688178,15.838249890757089,16.493947982788086,38650.0
2010-11-04,16.244362584452226,16.498180094255517,16.210519389154523,16.240131378173828,6270.0
2010-11-08,16.244361889840768,16.8366032586349,16.244361889840768,16.595476150512695,15630.0
2010-11-09,16.667393040066163,16.667393040066163,16.244362776244508,16.388193130493164,4010.0
2010-11-10,16.751998295295262,17.175028571577794,16.312048034398085,16.819683074951172,10890.0
2010-11-11,16.836603566376976,17.09042268369864,16.751997193936422,16.76045799255371,4180.0
2010-11-12,16.819679137385453,16.950819073276243,16.633546440339355,16.709692001342773,4980.0
2010-11-15,16.244359431567865,16.751994352647063,16.244359431567865,16.570091247558594,6580.0
2010-11-16,16.28666356738894,16.49817867865373,15.652118233594564,16.413572311401367,54000.0
2010-11-18,16.07938003540039,16.07938003540039,16.07938003540039,16.07938003540039,550.0
2010-11-19,16.079377146145553,16.49817775299448,16.079377146145553,16.26974105834961,2040.0
2010-11-22,16.244365596664544,16.413576763332976,16.244365596664544,16.252824783325195,7690.0
2010-11-23,16.15975322219392,16.15975322219392,15.990540504455566,15.990540504455566,910.0
2010-11-24,16.409341264740256,16.409341264740256,15.990540671515095,16.096298217773438,10090.0
2010-11-25,16.498181239400175,16.498181239400175,14.894896059865236,15.9482421875,4660.0
2010-11-26,15.821331929182625,16.07514943262589,15.821331929182625,15.918628692626951,16760.0
2010-11-29,15.948241189234704,15.948241189234704,15.90593719482422,15.90593719482422,14160.0
2010-11-30,16.460106366535417,16.460106366535417,15.652118682861328,15.652118682861328,870.0
2010-12-01,15.652118682861328,15.652118682861328,15.652118682861328,15.652118682861328,0.0
2010-12-02,16.493950292740315,16.74353820683544,16.413573511792784,16.417804718017578,4940.0
2010-12-03,16.417804718017578,16.417804718017578,16.417804718017578,16.417804718017578,0.0
2010-12-06,16.498178482055664,16.498178482055664,16.498178482055664,16.498178482055664,3010.0
2010-12-07,16.49817968341348,16.49817968341348,16.413573311008484,16.45587730407715,12690.0
2010-12-08,16.417803517316713,16.417803517316713,16.413572311401367,16.413572311401367,600.0
