Date,Open,High,Low,Close,Volume
2004-04-07,29.018690980862825,36.78119222133476,29.018690980862825,35.13800811767578,39163320.0
2004-04-08,35.18515975473163,42.16415786743165,35.18515975473163,42.16415786743164,44813640.0
2004-04-09,42.16415786743165,42.16415786743165,42.16415786743165,42.16415786743164,0.0
2004-04-12,43.45548961598079,50.59408860414799,42.94766360641262,50.40184020996094,23466840.0
2004-04-13,52.40050731559009,53.64105585566905,43.890773726389966,45.1530876159668,111657096.0
2004-04-14,45.1530876159668,45.1530876159668,45.1530876159668,45.1530876159668,0.0
2004-04-15,46.42990866010024,49.07786555847908,45.55934785196757,47.24605941772461,25493856.0
2004-04-16,47.69222590434424,48.38867393643599,46.520596509126754,46.86519241333008,13070952.0
2004-04-19,46.06716987986834,48.17102609034079,44.10840823178471,44.4638900756836,23809272.0
2004-04-20,44.39859385972612,45.25101562919381,43.17618115135374,43.58244323730469,25109052.0
2004-04-21,43.37931562654453,45.1240635429427,42.8025671485119,44.04674530029297,28775364.0
2004-04-22,44.253507640897375,47.15537596001205,44.10841306261754,46.49882888793945,24081276.0
2004-04-23,46.75999979302836,48.39592779640634,46.11070562336045,46.49882888793945,21663348.0
2004-04-26,46.49882888793945,46.49882888793945,46.49882888793945,46.49882888793945,0.0
2004-04-27,45.704439545752784,46.27030536373716,43.2378485309204,43.59333038330078,14115348.0
2004-04-28,43.60058404030355,45.34170557696693,43.183439231836026,44.44938278198242,19171404.0
2004-04-29,44.16644718958871,44.971715187274405,43.7456759556846,44.14831161499024,7817124.0
2004-04-30,44.06851204929175,44.80486091642291,43.09275764465332,43.52803802490234,5985936.0
2004-05-03,43.60058683380985,43.78195256519053,41.83044693424531,42.54866027832031,8227224.0
2004-05-04,42.80256363291101,44.24261650292173,42.80256363291101,43.0129508972168,8821224.0
2004-05-05,43.310403674117225,43.74568411305307,42.80257428140793,43.14354705810547,5144712.0
2004-05-06,43.7021495095937,44.61261116526809,43.31402296593242,43.524410247802734,8006748.0
2004-05-07,43.87626104258431,43.890766845407306,42.385424500710286,42.56316375732422,4070844.0
2004-05-10,42.033575062081226,42.418071846807926,40.50284082503869,40.785770416259766,5099328.0
2004-05-11,40.8075394172302,40.916359522342816,37.51391801194523,38.09791946411133,6396912.0
2004-05-12,38.29016551849592,38.81250066253772,36.2733639257812,37.143924713134766,11410488.0
2004-05-13,36.20081530717327,40.09657650101073,34.10421536044654,39.35659790039063,18621324.0
2004-05-14,40.55361600765344,42.41806651943544,37.07862961503809,37.82223129272461,17254284.0
2004-05-17,38.15957816827648,38.15957816827648,30.25923875299836,36.08474349975586,8115708.0
2004-05-18,36.99883660991189,39.21876614232138,35.98318116462521,38.84152221679688,7716660.0
2004-05-19,39.17524120336561,40.98890867062005,39.17524120336561,39.97688293457031,5545524.0
2004-05-20,40.48107792556824,40.98890396102836,37.3615661223713,37.688026428222656,10025796.0
