Date,Open,High,Low,Close,Volume
1995-07-12,6.286770606197414,6.286770606197414,6.080647238564978,6.183708667755127,177882.0
1995-07-13,6.183709985832921,6.235241220664183,6.132179260253906,6.132179260253906,146494.0
1995-07-14,6.132179627745538,6.132179627745538,6.0291176611589234,6.080648899078369,133914.0
1995-07-17,6.183711595383662,6.23524284362793,6.080650117399886,6.23524284362793,238192.0
1995-07-18,6.286771297454834,6.286771297454834,6.183709347680445,6.286771297454834,340325.0
1995-07-19,6.2867735826198174,6.2867735826198174,6.183711595383662,6.23524284362793,167375.0
1995-07-20,6.286771297454834,6.338302526968126,6.2352405771937365,6.286771297454834,164794.0
1995-07-21,6.2352405771937365,6.286771297454834,6.183709347680445,6.286771297454834,155686.0
1995-07-24,6.286771297454834,6.286771297454834,6.286771297454834,6.286771297454834,0.0
1995-07-25,6.235241594332153,6.338303560918766,5.9775869324917545,6.080648899078369,443805.0
1995-07-26,6.2867735826198174,6.441366308847862,6.183711595383662,6.23524284362793,524322.0
1995-07-27,6.183708667755127,6.23523989160234,6.132177953160053,6.183708667755127,150018.0
1995-07-28,5.771463328718169,6.080648709590777,5.771463328718169,5.97758674621582,264440.0
1995-07-31,5.926056861877441,6.029118330656132,5.8745256182357615,5.926056861877441,124971.0
1995-08-01,5.926056861877441,5.977587596266787,5.822994374594082,5.926056861877441,117106.0
1995-08-02,6.029117473277168,6.029117473277168,5.926056019154473,5.97758674621582,114080.0
1995-08-03,6.029118330656132,6.029118330656132,5.8745256182357615,5.926056861877441,102972.0
1995-08-04,5.8745256182357615,5.926056861877441,5.822994374594082,5.926056861877441,117645.0
1995-08-07,5.926056716940434,5.977587450069463,5.668401523538328,5.822994232177734,310035.0
1995-08-08,5.771464149457071,5.926056861877441,5.719932905815391,5.926056861877441,342387.0
1995-08-09,5.926057752084563,5.926057752084563,5.822995249319247,5.874526500701904,163665.0
1995-08-10,5.874526500701904,5.874526500701904,5.874526500701904,5.874526500701904,0.0
1995-08-11,5.822994232177734,5.874525474559085,5.771464008301027,5.822994232177734,225405.0
1995-08-14,5.7714619636535645,5.82299216927474,5.6683995154026485,5.7714619636535645,128381.0
1995-08-15,5.7714619636535645,5.7714619636535645,5.7714619636535645,5.7714619636535645,0.0
1995-08-16,5.719930739528106,5.82299216927474,5.719930739528106,5.7714619636535645,91335.0
1995-08-17,5.771461390978812,5.822991591486891,5.719930171966553,5.719930171966553,92651.0
1995-08-18,5.719930171966553,5.719930171966553,5.719930171966553,5.719930171966553,0.0
1995-08-21,5.7714619636535645,5.7714619636535645,5.719930739528106,5.7714619636535645,153676.0
1995-08-22,5.6683995154026485,5.7714619636535645,5.6683995154026485,5.7714619636535645,182825.0
1995-08-23,5.7714619636535645,5.7714619636535645,5.7714619636535645,5.7714619636535645,0.0
1995-08-24,5.7199329622901125,5.7199329622901125,5.565340248343398,5.668401718139648,282295.0
1995-08-25,5.616871492493862,5.668401718139648,5.565340248343398,5.668401718139648,221850.0
1995-08-28,5.616871492493862,5.668401718139648,5.616871492493862,5.668401718139648,80195.0
1995-08-29,5.668401718139648,5.668401718139648,5.668401718139648,5.668401718139648,0.0
1995-08-30,5.668401718139648,5.668401718139648,5.668401718139648,5.668401718139648,0.0
1995-08-31,5.66840247942635,5.66840247942635,5.462279002898391,5.565340995788574,278813.0
1995-09-01,5.462278366088867,5.565340346963762,5.410747630277594,5.462278366088867,432437.0
1995-09-04,5.46227906536493,5.46227906536493,5.256155586479746,5.30768632888794,209208.0
1995-09-05,5.2561540603637695,5.359215515256425,5.204622823665177,5.2561540603637695,516809.0
1995-09-06,5.307684787810097,5.307684787810097,5.204622823665177,5.2561540603637695,300150.0
1995-09-07,5.410748322956737,5.410748322956737,5.256155586479746,5.30768632888794,175831.0
1995-09-08,5.30768632888794,5.359217071296132,5.256155586479746,5.30768632888794,137251.0
1995-09-11,5.30768632888794,5.359217071296132,5.256155586479746,5.30768632888794,520995.0
1995-09-12,5.30768632888794,5.359217071296132,5.256155586479746,5.30768632888794,261653.0
1995-09-13,5.30768632888794,5.30768632888794,5.204624334819141,5.30768632888794,232431.0
1995-09-14,5.30768632888794,5.359217071296132,5.256155586479746,5.30768632888794,85936.0
1995-09-15,5.256153887883552,5.513808025912558,5.256153887883552,5.410746574401856,166763.0
1995-09-18,5.462276732772408,5.513807453175094,5.307684062312159,5.359214782714844,206690.0
1995-09-19,5.359215339394256,5.462277300157207,5.307684613638904,5.410746574401856,241705.0
1995-09-20,5.513808025912558,5.513808025912558,5.410746574401856,5.410746574401856,331921.0
1995-09-21,5.410747630277594,5.462278366088867,5.410747630277594,5.462278366088867,284388.0
1995-09-22,5.462278366088867,5.51380910190014,5.410747630277594,5.462278366088867,516809.0
1995-09-25,5.462277522573634,5.513808250427246,5.410746794720022,5.513808250427246,242752.0
1995-09-26,5.513806314421696,5.87452281049915,5.462275604661527,5.719930171966553,476437.0
1995-09-27,5.616872246859869,5.66840247942635,5.565340995788574,5.565340995788574,207198.0
1995-09-28,5.616872246859869,5.616872246859869,5.462279002898391,5.565340995788574,243156.0
1995-09-29,5.513809004192935,5.7199329622901125,5.513809004192935,5.668401718139648,178442.0
1995-10-02,5.668401718139648,5.668401718139648,5.668401718139648,5.668401718139648,0.0
1995-10-03,5.668401718139648,5.668401718139648,5.668401718139648,5.668401718139648,0.0
1995-10-04,5.719934007202021,6.080650745141291,5.719934007202021,6.029119491577148,707241.0
1995-10-05,6.235241220664183,6.389833906653475,6.029117299843629,6.132179260253906,1635266.0
1995-10-06,6.441363967490321,6.492895197003612,6.2352405771937365,6.286771297454834,939610.0
1995-10-09,6.23523989160234,6.23523989160234,6.132177953160053,6.183708667755127,303652.0
1995-10-10,6.183710356412707,6.183710356412707,6.080648899078369,6.080648899078369,175727.0
1995-10-11,6.080648709590777,6.080648709590777,5.97758674621582,5.97758674621582,153448.0
1995-10-12,6.080648899078369,6.132179627745538,5.9775869324917545,6.080648899078369,168193.0
1995-10-13,6.080647238564978,6.183708667755127,5.977585300122692,6.183708667755127,623356.0
1995-10-16,6.1321808563917735,6.23524284362793,6.029118869155618,6.23524284362793,486260.0
1995-10-17,5.719930708643044,6.23523989160234,5.719930708643044,6.183708667755127,622714.0
1995-10-18,6.183710356412707,6.235241594332153,6.080648899078369,6.080648899078369,217882.0
1995-10-19,6.080648709590777,6.080648709590777,5.926056019154473,5.97758674621582,176950.0
1995-10-20,5.977587596266787,5.977587596266787,5.822994374594082,5.926056861877441,146525.0
1995-10-23,5.9775869324917545,6.132179627745538,5.874524965905141,6.080648899078369,342999.0
1995-10-24,6.080648899078369,6.080648899078369,6.080648899078369,6.080648899078369,0.0
1995-10-25,6.080648899078369,6.080648899078369,6.080648899078369,6.080648899078369,0.0
1995-10-26,6.029119491577148,6.080650745141291,5.926058002953727,6.029119491577148,615118.0
1995-10-27,5.9775869324917545,6.132179627745538,5.9775869324917545,6.080648899078369,257860.0
1995-10-30,6.132179260253906,6.183709985832921,6.080648534674891,6.132179260253906,276067.0
1995-10-31,6.132177953160053,6.183708667755127,6.029116014717766,6.183708667755127,507120.0
